MunicipioNome | MunicipioCodigo | Ano | IAB
São Tomás de Aquino | 3165107 | 2016 | 107.09785407725322
São Tomás de Aquino | 3165107 | 2017 | 115.15744016649325
São Tomás de Aquino | 3165107 | 2018 | 108.77646185811814
São Tomás de Aquino | 3165107 | 2019 | 109.71743119266056
São Tomás de Aquino | 3165107 | 2020 | 109.32026862026862
São Thomé das Letras | 3165206 | 2015 | 66.84403452761028
São Thomé das Letras | 3165206 | 2016 | 67.11491442542787
São Thomé das Letras | 3165206 | 2017 | 66.91995947315097
São Thomé das Letras | 3165206 | 2018 | 69.6954893339847
São Thomé das Letras | 3165206 | 2019 | 68.21133552977129
São Thomé das Letras | 3165206 | 2020 | 68.10642563856449
Setubinha | 3165552 | 2015 | 46.209695682944094
Setubinha | 3165552 | 2016 | 42.116885389326335
Setubinha | 3165552 | 2017 | 61.26202974628171
Setubinha | 3165552 | 2018 | 41.39763779527559
Setubinha | 3165552 | 2019 | 35.96948109058927
Setubinha | 3165552 | 2020 | 53.25160569401933
Senador Amaral | 3165578 | 2015 | 72.78809639333656
Senador Amaral | 3165578 | 2016 | 72.10999921881103
Senador Amaral | 3165578 | 2017 | 72.20507362478065
Senador Amaral | 3165578 | 2018 | 76.40261780104713
Senador Amaral | 3165578 | 2019 | 75.54166666666667
Senador Amaral | 3165578 | 2020 | 67.78286951144094
Senador Cortes | 3165602 | 2015 | 67.0495994427029
Senador Cortes | 3165602 | 2016 | 67.03326374391092
Senador Cortes | 3165602 | 2017 | 67.06820276497696
Senador Cortes | 3165602 | 2018 | 65.01805249449008
Senador Cortes | 3165602 | 2019 | 65.93313313313314
Senador Cortes | 3165602 | 2020 | 66.38750415420405
Senador Modestino Gonçalves | 3165909 | 2015 | 81.99116997792494
Senador Modestino Gonçalves | 3165909 | 2016 | 81.52843394575679
Senador Modestino Gonçalves | 3165909 | 2017 | 89.35714285714285
Senador Modestino Gonçalves | 3165909 | 2018 | 84.33639143730886
Senador Modestino Gonçalves | 3165909 | 2019 | 85.77981651376147
Senador Modestino Gonçalves | 3165909 | 2020 | 73.6346516007533
Seritinga | 3166402 | 2015 | 39.42192192192192
Seritinga | 3166402 | 2016 | 46.43018018018018
Seritinga | 3166402 | 2017 | 42.6951951951952
Seritinga | 3166402 | 2018 | 33.637387387387385
Seritinga | 3166402 | 2019 | 57.21846846846847
Seritinga | 3166402 | 2020 | 49.921171171171174
Erros | 3167400 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Silvianópolis | 3167400 | 2015 | ?
Silvianópolis | 3167400 | 2016 | 66.5183207239282
Silvianópolis | 3167400 | 2017 | 76.31403621214548
Silvianópolis | 3167400 | 2018 | 75.34736954547883
Silvianópolis | 3167400 | 2019 | 99.64423460770767
Silvianópolis | 3167400 | 2020 | 99.57756794104101
Erros | 3167806 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Soledade de Minas | 3167806 | 2015 | ?
Soledade de Minas | 3167806 | 2016 | 65.1686239084613
Soledade de Minas | 3167806 | 2017 | 65.20626317374284
Soledade de Minas | 3167806 | 2018 | 65.32670882264378
Soledade de Minas | 3167806 | 2019 | 65.32670882264378
Soledade de Minas | 3167806 | 2020 | 65.32670882264378
Tapiraí | 3168200 | 2015 | 57.74901960784314
Tapiraí | 3168200 | 2016 | 56.174827369742616
Tapiraí | 3168200 | 2017 | 53.43933547695605
Tapiraí | 3168200 | 2018 | 54.753523152142655
Tapiraí | 3168200 | 2019 | 52.49071729957806
Tapiraí | 3168200 | 2020 | 67.02855446720095
Teixeiras | 3168507 | 2015 | 60.27527768235429
Teixeiras | 3168507 | 2016 | 62.62440846824408
Teixeiras | 3168507 | 2017 | 59.95678524374176
Teixeiras | 3168507 | 2018 | 62.627199439186825
Teixeiras | 3168507 | 2019 | 64.72711565973368
Teixeiras | 3168507 | 2020 | 62.77697219766185
Tocantins | 3169000 | 2015 | 71.91638289822173
Tocantins | 3169000 | 2016 | 72.05826712069619
Tocantins | 3169000 | 2017 | 73.96564215148187
Tocantins | 3169000 | 2018 | 69.52802455760202
Tocantins | 3169000 | 2019 | 73.1085229324666
Tocantins | 3169000 | 2020 | 74.47565908270134
Ubaí | 3170008 | 2015 | 75.87347174163783
Ubaí | 3170008 | 2016 | 80.41557177615572
Ubaí | 3170008 | 2017 | 77.98156028368794
Ubaí | 3170008 | 2018 | 53.753516819571864
Ubaí | 3170008 | 2019 | 52.67186544342508
Ubaí | 3170008 | 2020 | 52.96862026862027
Uruana de Minas | 3170479 | 2015 | 55.073120352519965
Uruana de Minas | 3170479 | 2016 | 54.89534460811057
Erros | 3170479 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Uruana de Minas | 3170479 | 2017 | ?
Erros | 3170479 | 2018 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Uruana de Minas | 3170479 | 2018 | ?
Erros | 3170479 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Uruana de Minas | 3170479 | 2019 | ?
Uruana de Minas | 3170479 | 2020 | 2625.882608695653
Vargem Bonita | 3170602 | 2015 | 69.565749235474
Vargem Bonita | 3170602 | 2016 | 68.2032967032967
Vargem Bonita | 3170602 | 2017 | 67.47517730496453
Vargem Bonita | 3170602 | 2018 | 67.33333333333333
Vargem Bonita | 3170602 | 2019 | 67.4862385321101
Vargem Bonita | 3170602 | 2020 | 67.4096459096459
Mathias Lobato | 3171501 | 2015 | 62.54288476411447
Mathias Lobato | 3171501 | 2016 | 61.34489441712467
Mathias Lobato | 3171501 | 2017 | 57.401385041551244
Mathias Lobato | 3171501 | 2018 | 54.79543692215926
Mathias Lobato | 3171501 | 2019 | 59.16247086247086
Mathias Lobato | 3171501 | 2020 | 61.29010765793216
Virgolândia | 3171808 | 2015 | 55.99556524900036
Virgolândia | 3171808 | 2016 | 54.68090156645462
Virgolândia | 3171808 | 2017 | 63.38078310149408
Virgolândia | 3171808 | 2018 | 69.52707333790268
Virgolândia | 3171808 | 2019 | 67.58930683700022
Virgolândia | 3171808 | 2020 | 69.88304093567251
Wenceslau Braz | 3172202 | 2015 | 77.23958015913324
Wenceslau Braz | 3172202 | 2016 | 74.44378478664193
Wenceslau Braz | 3172202 | 2017 | 72.91964171465132
Wenceslau Braz | 3172202 | 2018 | 68.5979865771812
Wenceslau Braz | 3172202 | 2019 | 66.07743902439024
Wenceslau Braz | 3172202 | 2020 | 67.92529219261337
